23.01.2015;11:00:00;T704                          ;7092866;2;2
23.01.2015;11:00:00;T704                          ;7092867;2;2
23.01.2015;11:00:00;T704                          ;785819;1;1
23.01.2015;11:00:00;T704                          ;7018825;1;1
23.01.2015;11:00:00;T704                          ;7018827;3;3
23.01.2015;11:00:00;T704                          ;7042507;1;1
23.01.2015;11:00:00;T704                          ;402112;1;1
23.01.2015;11:00:00;T704                          ;402228;4;4
23.01.2015;11:00:00;T704                          ;402499;1;1
23.01.2015;11:00:00;T704                          ;406674;3;3
23.01.2015;11:00:00;T704                          ;406688;10;0
23.01.2015;11:00:00;T704                          ;409107;2;2
23.01.2015;11:00:00;T704                          ;476076;2;2
23.01.2015;11:00:00;T704                          ;624728;1;1
23.01.2015;11:00:00;T704                          ;643250;2;2
23.01.2015;11:00:00;T704                          ;662142;2;2
23.01.2015;11:00:00;T704                          ;662144;2;2
23.01.2015;11:00:00;T704                          ;662149;2;2
23.01.2015;11:00:00;T704                          ;662195;1;1
23.01.2015;11:00:00;T704                          ;689965;2;2
23.01.2015;11:00:00;T704                          ;732055;2;2
23.01.2015;11:00:00;T704                          ;732056;2;2
23.01.2015;11:00:00;T704                          ;755173;2;2
23.01.2015;11:00:00;T704                          ;756219;1;1
23.01.2015;11:00:00;T704                          ;768953;2;2
23.01.2015;11:00:00;T704                          ;789994;2;2
23.01.2015;11:00:00;T704                          ;794429;1;1
23.01.2015;11:00:00;T704                          ;7001439;2;2
23.01.2015;11:00:00;T704                          ;7048580;2;2
23.01.2015;11:00:00;T704                          ;7055857;2;2
23.01.2015;11:00:00;T704                          ;7092870;1;1
23.01.2015;11:00:00;T704                          ;7092889;2;2
23.01.2015;11:00:00;T704                          ;7092896;1;1
23.01.2015;11:00:00;T704                          ;7092901;1;1
23.01.2015;11:00:00;T704                          ;7092902;2;2
14.01.2015;7:30:00;T704                          ;400353;1;1
14.01.2015;7:30:00;T704                          ;402310;1;1
14.01.2015;7:30:00;T704                          ;407752;1;1
14.01.2015;7:30:00;T704                          ;409111;1;1
14.01.2015;7:30:00;T704                          ;409115;1;1
14.01.2015;7:30:00;T704                          ;421953;1;1
14.01.2015;7:30:00;T704                          ;439716;1;1
14.01.2015;7:30:00;T704                          ;439718;1;1
14.01.2015;7:30:00;T704                          ;608083;1;1
14.01.2015;7:30:00;T704                          ;696715;1;1
14.01.2015;7:30:00;T704                          ;748468;1;1
14.01.2015;7:30:00;T704                          ;756219;1;1
14.01.2015;7:30:00;T704                          ;793511;1;0
14.01.2015;7:30:00;T704                          ;7003093;1;1
14.01.2015;7:30:00;T704                          ;7003535;1;1
14.01.2015;7:30:00;T704                          ;7030856;1;0
14.01.2015;7:30:00;T704                          ;7060800;1;1
14.01.2015;7:30:00;T704                          ;7092756;1;1
14.01.2015;7:30:00;T704                          ;7018825;1;0
14.01.2015;7:30:00;T704                          ;7018827;1;1
07.02.2015;11:30:00;T704                          ;406663;1;1
07.02.2015;11:30:00;T704                          ;406664;1;1
07.02.2015;11:30:00;T704                          ;662143;1;1
07.02.2015;11:30:00;T704                          ;662149;1;1
07.02.2015;11:30:00;T704                          ;789689;1;1
07.02.2015;11:30:00;T704                          ;789982;1;1
07.02.2015;11:30:00;T704                          ;7032593;1;1
07.02.2015;11:30:00;T704                          ;7040666;1;1
07.02.2015;11:30:00;T704                          ;7092871;1;0
07.02.2015;11:30:00;T704                          ;7092872;1;1
07.02.2015;11:30:00;T704                          ;7092902;1;1
03.01.2015;11:30:00;T704                          ;402112;1;1
